customer_id,internet_service_type_id,contract_type_id,payment_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,churn_month,payment_type,contract_type,payment_type_id,monthly_charges,total_charges,contract_type_id,paperless_billing,internet_service_type,gender,senior_citizen,partner,dependents,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
0133-BMFZO,2,1,1,Female,0,No,No,2,Yes,No,Yes,Yes,No,Yes,No,No,Yes,86.25,181.65,Yes,2022-01-31,"Electronic check",Month-to-month,1,86.25,181.65,1,Yes,"Fiber optic",Female,0,No,No,"2021-11-21 18:07:34",Yes,No,2,Yes,Yes,No,Yes,No,No
0134-XWXCE,1,2,3,Female,1,No,No,44,Yes,No,No,No,Yes,Yes,Yes,Yes,No,74.85,3268.05,No,NULL,"Bank transfer (automatic)","One year",3,74.85,3268.05,2,No,DSL,Female,1,No,No,"2018-05-21 18:07:34",Yes,No,1,No,No,Yes,Yes,Yes,Yes
0135-NMXAP,2,1,3,Female,0,No,No,12,Yes,Yes,No,Yes,No,No,Yes,No,Yes,89.75,1052.4,Yes,2022-01-31,"Bank transfer (automatic)",Month-to-month,3,89.75,1052.4,1,Yes,"Fiber optic",Female,0,No,No,"2021-01-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,No
0136-IFMYD,2,3,1,Male,1,Yes,No,69,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,109.95,7634.25,No,NULL,"Electronic check","Two year",1,109.95,7634.25,3,Yes,"Fiber optic",Male,1,Yes,No,"2016-04-21 18:07:34",Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes
0137-OCGAB,2,1,2,Female,0,No,No,1,Yes,Yes,No,Yes,No,No,No,No,Yes,80.2,80.2,Yes,2022-01-31,"Mailed check",Month-to-month,2,80.2,80.2,1,Yes,"Fiber optic",Female,0,No,No,"2021-12-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,No
0137-UDEUO,3,1,2,Female,0,No,No,3,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.85,63.75,Yes,2022-01-31,"Mailed check",Month-to-month,2,19.85,63.75,1,No,None,Female,0,No,No,"2021-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0139-IVFJG,2,1,1,Female,0,Yes,No,2,Yes,No,Yes,Yes,No,No,Yes,No,No,90.35,190.5,No,NULL,"Electronic check",Month-to-month,1,90.35,190.5,1,No,"Fiber optic",Female,0,Yes,No,"2021-11-21 18:07:34",Yes,No,2,Yes,Yes,No,No,Yes,No
0141-YEAYS,2,1,3,Female,1,No,No,27,Yes,Yes,No,Yes,Yes,No,No,No,Yes,86.45,2401.05,No,NULL,"Bank transfer (automatic)",Month-to-month,3,86.45,2401.05,1,Yes,"Fiber optic",Female,1,No,No,"2019-10-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,No,No
0142-GVYSN,3,1,1,Male,0,No,No,26,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,20.3,511.25,No,NULL,"Electronic check",Month-to-month,1,20.3,511.25,1,Yes,None,Male,0,No,No,"2019-11-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0147-ESWWR,2,1,1,Female,1,Yes,No,39,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,101.25,3949.15,No,NULL,"Electronic check",Month-to-month,1,101.25,3949.15,1,Yes,"Fiber optic",Female,1,Yes,No,"2018-10-21 18:07:34",Yes,Yes,2,No,No,No,Yes,Yes,Yes
0148-DCDOS,2,1,3,Male,0,No,No,25,Yes,Yes,No,No,No,No,Yes,Yes,Yes,94.7,2362.1,Yes,2022-01-31,"Bank transfer (automatic)",Month-to-month,3,94.7,2362.1,1,Yes,"Fiber optic",Male,0,No,No,"2019-12-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,Yes
0151-ONTOV,2,1,2,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,70.9,70.9,Yes,2022-01-31,"Mailed check",Month-to-month,2,70.9,70.9,1,No,"Fiber optic",Female,0,No,No,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,No
0156-FVPTA,1,1,1,Male,0,Yes,No,22,Yes,No,Yes,No,No,Yes,No,No,Yes,54.2,1152.7,Yes,2022-01-31,"Electronic check",Month-to-month,1,54.2,1152.7,1,Yes,DSL,Male,0,Yes,No,"2020-03-21 18:07:34",Yes,No,1,Yes,No,No,Yes,No,No
0164-APGRB,2,3,1,Female,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.9,8496.7,No,NULL,"Electronic check","Two year",1,114.9,8496.7,3,Yes,"Fiber optic",Female,0,No,No,"2016-01-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
0164-XAIRP,3,3,3,Female,0,No,No,24,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.55,470.2,No,NULL,"Bank transfer (automatic)","Two year",3,19.55,470.2,3,Yes,None,Female,0,No,No,"2020-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0168-XZKBB,2,1,1,Female,0,Yes,No,19,Yes,Yes,No,No,No,No,Yes,No,Yes,86.85,1564.4,No,NULL,"Electronic check",Month-to-month,1,86.85,1564.4,1,Yes,"Fiber optic",Female,0,Yes,No,"2020-06-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,No
0174-QRVVY,3,3,4,Male,0,Yes,Yes,71,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,25.35,1847.55,No,NULL,"Credit card (automatic)","Two year",4,25.35,1847.55,3,No,None,Male,0,Yes,Yes,"2016-02-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0177-PXBAT,2,1,3,Male,1,Yes,No,33,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,109.9,3694.7,No,NULL,"Bank transfer (automatic)",Month-to-month,3,109.9,3694.7,1,Yes,"Fiber optic",Male,1,Yes,No,"2019-04-21 18:07:34",Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes
0178-CIIKR,3,1,2,Female,0,No,No,3,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.95,58,No,NULL,"Mailed check",Month-to-month,2,19.95,58,1,No,None,Female,0,No,No,"2021-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0178-SZBHO,2,1,1,Male,0,Yes,Yes,47,Yes,Yes,No,Yes,No,No,Yes,No,No,87.2,4017.45,No,NULL,"Electronic check",Month-to-month,1,87.2,4017.45,1,No,"Fiber optic",Male,0,Yes,Yes,"2018-02-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,No
0181-RITDD,2,3,2,Male,0,Yes,Yes,62,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,108.15,6825.65,No,NULL,"Mailed check","Two year",2,108.15,6825.65,3,No,"Fiber optic",Male,0,Yes,Yes,"2016-11-21 18:07:34",Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes
0186-CAERR,2,2,3,Male,0,No,No,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,116.3,8309.55,No,NULL,"Bank transfer (automatic)","One year",3,116.3,8309.55,2,Yes,"Fiber optic",Male,0,No,No,"2016-02-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
0187-QSXOE,2,1,1,Male,1,Yes,No,7,Yes,No,No,No,No,No,Yes,Yes,Yes,89,605.45,No,NULL,"Electronic check",Month-to-month,1,89,605.45,1,Yes,"Fiber optic",Male,1,Yes,No,"2021-06-21 18:07:34",Yes,No,2,No,No,No,No,Yes,Yes
0187-WZNAB,2,1,2,Female,0,Yes,Yes,27,Yes,No,Yes,No,No,No,No,No,No,74.4,1972.35,No,NULL,"Mailed check",Month-to-month,2,74.4,1972.35,1,No,"Fiber optic",Female,0,Yes,Yes,"2019-10-21 18:07:34",Yes,No,2,Yes,No,No,No,No,No
0188-GWFLE,3,1,2,Male,0,No,No,2,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.05,33.7,No,NULL,"Mailed check",Month-to-month,2,20.05,33.7,1,No,None,Male,0,No,No,"2021-11-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0191-EQUUH,1,3,3,Female,0,No,Yes,25,No,"No phone service",Yes,No,No,Yes,No,No,No,35.05,844.45,No,NULL,"Bank transfer (automatic)","Two year",3,35.05,844.45,3,No,DSL,Female,0,No,Yes,"2019-12-21 18:07:34",No,"No phone service",1,Yes,No,No,Yes,No,No
0191-ZHSKZ,1,1,1,Male,1,No,No,30,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,74.75,2111.3,No,NULL,"Electronic check",Month-to-month,1,74.75,2111.3,1,Yes,DSL,Male,1,No,No,"2019-07-21 18:07:34",Yes,No,1,Yes,Yes,No,No,Yes,Yes
0193-ESZXP,2,2,4,Female,1,Yes,No,58,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,105.5,6205.5,Yes,2022-01-31,"Credit card (automatic)","One year",4,105.5,6205.5,2,Yes,"Fiber optic",Female,1,Yes,No,"2017-03-21 18:07:34",Yes,No,2,Yes,Yes,No,Yes,Yes,Yes
0195-IESCP,2,1,1,Male,0,Yes,No,10,Yes,Yes,No,No,No,No,No,Yes,Yes,85.25,855.3,Yes,2022-01-31,"Electronic check",Month-to-month,1,85.25,855.3,1,Yes,"Fiber optic",Male,0,Yes,No,"2021-03-21 18:07:34",Yes,Yes,2,No,No,No,No,No,Yes
0196-JTUQI,2,1,4,Female,0,No,No,9,Yes,Yes,No,No,No,No,No,No,Yes,75.2,633.85,No,NULL,"Credit card (automatic)",Month-to-month,4,75.2,633.85,1,Yes,"Fiber optic",Female,0,No,No,"2021-04-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No
0196-VULGZ,2,1,1,Female,1,Yes,No,6,Yes,Yes,No,No,No,No,No,Yes,Yes,84.35,474.9,Yes,2022-01-31,"Electronic check",Month-to-month,1,84.35,474.9,1,Yes,"Fiber optic",Female,1,Yes,No,"2021-07-21 18:07:34",Yes,Yes,2,No,No,No,No,No,Yes
0197-PNKNK,2,2,3,Female,0,Yes,Yes,69,Yes,Yes,Yes,No,Yes,No,No,No,No,84.45,5848.6,No,NULL,"Bank transfer (automatic)","One year",3,84.45,5848.6,2,No,"Fiber optic",Female,0,Yes,Yes,"2016-04-21 18:07:34",Yes,Yes,2,Yes,No,Yes,No,No,No
0201-MIBOL,2,3,3,Female,1,No,No,66,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,102.4,6471.85,No,NULL,"Bank transfer (automatic)","Two year",3,102.4,6471.85,3,Yes,"Fiber optic",Female,1,No,No,"2016-07-21 18:07:34",Yes,Yes,2,Yes,No,No,No,Yes,Yes
0201-OAMXR,2,2,4,Female,0,No,No,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,115.55,8127.6,Yes,2022-01-31,"Credit card (automatic)","One year",4,115.55,8127.6,2,No,"Fiber optic",Female,0,No,No,"2016-03-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
0203-HHYIJ,3,2,3,Male,0,No,No,25,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,25.3,676.35,Yes,2022-01-31,"Bank transfer (automatic)","One year",3,25.3,676.35,2,No,None,Male,0,No,No,"2019-12-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0206-OYVOC,3,3,2,Female,0,Yes,Yes,46,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.25,864.2,No,NULL,"Mailed check","Two year",2,19.25,864.2,3,Yes,None,Female,0,Yes,Yes,"2018-03-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0206-TBWLC,2,2,2,Female,0,Yes,No,54,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.65,6049.5,No,NULL,"Mailed check","One year",2,114.65,6049.5,2,Yes,"Fiber optic",Female,0,Yes,No,"2017-07-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
0207-MDKNV,2,1,1,Female,0,No,No,15,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,105.1,1582.75,Yes,2022-01-31,"Electronic check",Month-to-month,1,105.1,1582.75,1,No,"Fiber optic",Female,0,No,No,"2020-10-21 18:07:34",Yes,No,2,Yes,No,Yes,Yes,Yes,Yes
0208-BPQEJ,3,1,3,Female,0,Yes,Yes,12,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.4,198.1,No,NULL,"Bank transfer (automatic)",Month-to-month,3,19.4,198.1,1,No,None,Female,0,Yes,Yes,"2021-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0212-ISBBF,1,1,1,Female,0,No,No,22,No,"No phone service",No,Yes,No,No,Yes,Yes,Yes,50.35,1098.85,No,NULL,"Electronic check",Month-to-month,1,50.35,1098.85,1,Yes,DSL,Female,0,No,No,"2020-03-21 18:07:34",No,"No phone service",1,No,Yes,No,No,Yes,Yes
0214-JHPFW,1,3,3,Female,0,Yes,No,70,No,"No phone service",No,Yes,Yes,Yes,Yes,Yes,No,57.8,4039.3,No,NULL,"Bank transfer (automatic)","Two year",3,57.8,4039.3,3,No,DSL,Female,0,Yes,No,"2016-03-21 18:07:34",No,"No phone service",1,No,Yes,Yes,Yes,Yes,Yes
0215-BQKGS,2,1,4,Male,0,No,No,30,Yes,No,Yes,Yes,Yes,No,No,No,Yes,84.3,2438.6,No,NULL,"Credit card (automatic)",Month-to-month,4,84.3,2438.6,1,Yes,"Fiber optic",Male,0,No,No,"2019-07-21 18:07:34",Yes,No,2,Yes,Yes,Yes,No,No,No
0218-QNVAS,2,2,3,Male,0,Yes,Yes,71,Yes,Yes,No,Yes,No,No,Yes,Yes,No,100.55,7113.75,No,NULL,"Bank transfer (automatic)","One year",3,100.55,7113.75,2,No,"Fiber optic",Male,0,Yes,Yes,"2016-02-21 18:07:34",Yes,Yes,2,No,Yes,No,No,Yes,Yes
0219-QAERP,3,2,4,Male,0,Yes,No,30,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.8,576.65,No,NULL,"Credit card (automatic)","One year",4,19.8,576.65,2,No,None,Male,0,Yes,No,"2019-07-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0219-YTZUE,2,1,3,Male,0,Yes,Yes,4,Yes,Yes,No,Yes,Yes,No,No,No,Yes,84.8,371.9,Yes,2022-01-31,"Bank transfer (automatic)",Month-to-month,3,84.8,371.9,1,Yes,"Fiber optic",Male,0,Yes,Yes,"2021-09-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,No,No
0220-EBGCE,2,1,1,Male,0,No,No,2,Yes,No,No,No,Yes,No,No,Yes,Yes,85.85,167.3,Yes,2022-01-31,"Electronic check",Month-to-month,1,85.85,167.3,1,Yes,"Fiber optic",Male,0,No,No,"2021-11-21 18:07:34",Yes,No,2,No,No,Yes,No,No,Yes
0221-NAUXK,3,2,3,Male,0,No,Yes,10,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.95,219.5,No,NULL,"Bank transfer (automatic)","One year",3,19.95,219.5,2,Yes,None,Male,0,No,Yes,"2021-03-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0221-WMXNQ,2,1,1,Male,1,No,No,4,Yes,No,Yes,No,No,No,No,No,No,75.35,273.4,No,NULL,"Electronic check",Month-to-month,1,75.35,273.4,1,No,"Fiber optic",Male,1,No,No,"2021-09-21 18:07:34",Yes,No,2,Yes,No,No,No,No,No
0222-CNVPT,1,1,4,Male,1,No,No,52,No,"No phone service",Yes,No,No,No,Yes,Yes,Yes,48.8,2555.05,No,NULL,"Credit card (automatic)",Month-to-month,4,48.8,2555.05,1,Yes,DSL,Male,1,No,No,"2017-09-21 18:07:34",No,"No phone service",1,Yes,No,No,No,Yes,Yes
0224-HJAPT,1,1,1,Male,0,No,No,5,Yes,Yes,No,No,No,No,No,No,No,47.15,223.15,Yes,2022-01-31,"Electronic check",Month-to-month,1,47.15,223.15,1,No,DSL,Male,0,No,No,"2021-08-21 18:07:34",Yes,Yes,1,No,No,No,No,No,No
0224-NIJLP,3,3,2,Male,0,Yes,Yes,8,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.15,165.5,No,NULL,"Mailed check","Two year",2,20.15,165.5,3,No,None,Male,0,Yes,Yes,"2021-05-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0224-RLWWD,1,1,1,Female,1,No,No,2,Yes,No,No,No,No,No,No,No,Yes,44.3,89.3,No,NULL,"Electronic check",Month-to-month,1,44.3,89.3,1,Yes,DSL,Female,1,No,No,"2021-11-21 18:07:34",Yes,No,1,No,No,No,No,No,No
0225-ZORZP,2,1,1,Male,0,No,No,3,Yes,No,No,Yes,No,No,No,Yes,No,84.3,235.05,No,NULL,"Electronic check",Month-to-month,1,84.3,235.05,1,No,"Fiber optic",Male,0,No,No,"2021-10-21 18:07:34",Yes,No,2,No,Yes,No,No,No,Yes
0228-MAUWC,1,1,1,Male,0,No,No,19,Yes,Yes,No,No,Yes,Yes,No,No,No,59.55,1144.6,No,NULL,"Electronic check",Month-to-month,1,59.55,1144.6,1,No,DSL,Male,0,No,No,"2020-06-21 18:07:34",Yes,Yes,1,No,No,Yes,Yes,No,No
0229-LFJAF,1,3,3,Male,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,69.65,4908.25,No,NULL,"Bank transfer (automatic)","Two year",3,69.65,4908.25,3,No,DSL,Male,0,No,No,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,No,No
0230-UBYPQ,1,2,3,Male,1,Yes,No,63,No,"No phone service",Yes,No,No,Yes,No,No,No,36.1,2298.9,No,NULL,"Bank transfer (automatic)","One year",3,36.1,2298.9,2,No,DSL,Male,1,Yes,No,"2016-10-21 18:07:34",No,"No phone service",1,Yes,No,No,Yes,No,No
0230-WEQUW,1,3,3,Male,0,Yes,No,66,No,"No phone service",Yes,Yes,Yes,Yes,Yes,No,Yes,56.6,3789.2,No,NULL,"Bank transfer (automatic)","Two year",3,56.6,3789.2,3,Yes,DSL,Male,0,Yes,No,"2016-07-21 18:07:34",No,"No phone service",1,Yes,Yes,Yes,Yes,Yes,No
0231-LXVAP,2,1,1,Male,0,No,No,1,Yes,No,No,No,No,Yes,No,No,Yes,75.9,75.9,Yes,2022-01-31,"Electronic check",Month-to-month,1,75.9,75.9,1,Yes,"Fiber optic",Male,0,No,No,"2021-12-21 18:07:34",Yes,No,2,No,No,No,Yes,No,No
0233-FTHAV,2,2,3,Female,0,No,No,60,Yes,Yes,No,No,Yes,No,No,No,Yes,79.2,4765,No,NULL,"Bank transfer (automatic)","One year",3,79.2,4765,2,Yes,"Fiber optic",Female,0,No,No,"2017-01-21 18:07:34",Yes,Yes,2,No,No,Yes,No,No,No
0234-TEVTT,1,2,4,Female,0,Yes,Yes,48,No,"No phone service",Yes,No,Yes,No,No,Yes,No,45,2196.3,No,NULL,"Credit card (automatic)","One year",4,45,2196.3,2,No,DSL,Female,0,Yes,Yes,"2018-01-21 18:07:34",No,"No phone service",1,Yes,No,Yes,No,No,Yes
0235-KGSLC,2,1,4,Female,0,No,No,1,Yes,No,No,No,Yes,No,Yes,No,Yes,85.55,85.55,Yes,2022-01-31,"Credit card (automatic)",Month-to-month,4,85.55,85.55,1,Yes,"Fiber optic",Female,0,No,No,"2021-12-21 18:07:34",Yes,No,2,No,No,Yes,No,Yes,No
0236-HFWSV,2,1,1,Male,0,No,No,15,Yes,Yes,No,No,No,No,Yes,Yes,Yes,93.35,1444.65,Yes,2022-01-31,"Electronic check",Month-to-month,1,93.35,1444.65,1,Yes,"Fiber optic",Male,0,No,No,"2020-10-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,Yes
0237-YFUTL,2,1,3,Female,0,Yes,No,50,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,109.65,5405.8,No,NULL,"Bank transfer (automatic)",Month-to-month,3,109.65,5405.8,1,Yes,"Fiber optic",Female,0,Yes,No,"2017-11-21 18:07:34",Yes,Yes,2,Yes,Yes,No,Yes,Yes,Yes
0238-WHBIQ,1,3,4,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,89.7,6339.3,No,NULL,"Credit card (automatic)","Two year",4,89.7,6339.3,3,No,DSL,Male,0,Yes,Yes,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
0239-OXEXL,2,1,2,Female,0,No,No,46,Yes,Yes,Yes,Yes,No,No,No,No,No,84.25,3847.6,No,NULL,"Mailed check",Month-to-month,2,84.25,3847.6,1,No,"Fiber optic",Female,0,No,No,"2018-03-21 18:07:34",Yes,Yes,2,Yes,Yes,No,No,No,No
0244-LGNFY,1,3,3,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,92.65,6733,No,NULL,"Bank transfer (automatic)","Two year",3,92.65,6733,3,No,DSL,Female,0,Yes,Yes,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
0247-SLUJI,3,1,2,Male,0,Yes,Yes,1,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.7,19.7,No,NULL,"Mailed check",Month-to-month,2,19.7,19.7,1,No,None,Male,0,Yes,Yes,"2021-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0248-IPDFW,1,1,1,Female,0,No,No,1,Yes,Yes,No,No,No,No,No,No,Yes,50.1,50.1,No,NULL,"Electronic check",Month-to-month,1,50.1,50.1,1,Yes,DSL,Female,0,No,No,"2021-12-21 18:07:34",Yes,Yes,1,No,No,No,No,No,No
0248-PGHBZ,2,3,3,Female,1,No,No,67,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,92.45,6140.85,No,NULL,"Bank transfer (automatic)","Two year",3,92.45,6140.85,3,Yes,"Fiber optic",Female,1,No,No,"2016-06-21 18:07:34",Yes,No,2,Yes,Yes,No,Yes,Yes,No
0253-ZTEOB,1,3,1,Female,0,Yes,Yes,48,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,79.65,3870.3,No,NULL,"Electronic check","Two year",1,79.65,3870.3,3,No,DSL,Female,0,Yes,Yes,"2018-01-21 18:07:34",Yes,Yes,1,No,Yes,No,Yes,Yes,Yes
0254-FNMCI,2,3,1,Female,0,No,No,72,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,109.9,7624.2,No,NULL,"Electronic check","Two year",1,109.9,7624.2,3,Yes,"Fiber optic",Female,0,No,No,"2016-01-21 18:07:34",Yes,No,2,Yes,Yes,Yes,Yes,Yes,Yes
0254-KCJGT,1,2,4,Male,0,Yes,No,52,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,81.4,4354.45,No,NULL,"Credit card (automatic)","One year",4,81.4,4354.45,2,Yes,DSL,Male,0,Yes,No,"2017-09-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes
0254-WWRKD,1,2,4,Female,0,Yes,Yes,67,Yes,No,No,Yes,No,No,No,No,No,50.55,3431.75,No,NULL,"Credit card (automatic)","One year",4,50.55,3431.75,2,No,DSL,Female,0,Yes,Yes,"2016-06-21 18:07:34",Yes,No,1,No,Yes,No,No,No,No
0256-LTHVJ,2,1,1,Female,0,Yes,Yes,28,Yes,No,No,No,No,No,No,Yes,Yes,81.05,2227.1,Yes,2022-01-31,"Electronic check",Month-to-month,1,81.05,2227.1,1,Yes,"Fiber optic",Female,0,Yes,Yes,"2019-09-21 18:07:34",Yes,No,2,No,No,No,No,No,Yes
0257-KXZGU,1,1,3,Female,0,Yes,Yes,32,Yes,Yes,No,Yes,Yes,No,No,No,No,62.45,2045.55,No,NULL,"Bank transfer (automatic)",Month-to-month,3,62.45,2045.55,1,No,DSL,Female,0,Yes,Yes,"2019-05-21 18:07:34",Yes,Yes,1,No,Yes,Yes,No,No,No
0257-ZESQC,2,1,3,Female,1,Yes,No,27,Yes,No,Yes,No,No,No,No,No,Yes,75.2,1929.35,Yes,2022-01-31,"Bank transfer (automatic)",Month-to-month,3,75.2,1929.35,1,Yes,"Fiber optic",Female,1,Yes,No,"2019-10-21 18:07:34",Yes,No,2,Yes,No,No,No,No,No
0258-NOKBL,2,1,1,Male,0,No,No,3,Yes,No,No,Yes,Yes,No,No,Yes,No,90.4,268.45,No,NULL,"Electronic check",Month-to-month,1,90.4,268.45,1,No,"Fiber optic",Male,0,No,No,"2021-10-21 18:07:34",Yes,No,2,No,Yes,Yes,No,No,Yes
0259-GBZSH,2,1,1,Male,0,No,No,2,Yes,Yes,No,No,No,No,Yes,No,Yes,85.65,181.5,Yes,2022-01-31,"Electronic check",Month-to-month,1,85.65,181.5,1,Yes,"Fiber optic",Male,0,No,No,"2021-11-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,No
0260-ZDLGK,1,1,2,Female,0,No,Yes,9,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,72.9,651.4,Yes,2022-01-31,"Mailed check",Month-to-month,2,72.9,651.4,1,Yes,DSL,Female,0,No,Yes,"2021-04-21 18:07:34",Yes,No,1,No,No,Yes,Yes,Yes,Yes
0263-FJTQO,1,3,4,Male,0,Yes,Yes,50,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,70.5,3486.65,No,NULL,"Credit card (automatic)","Two year",4,70.5,3486.65,3,Yes,DSL,Male,0,Yes,Yes,"2017-11-21 18:07:34",Yes,Yes,1,Yes,No,No,Yes,Yes,No
0264-CNITK,3,3,3,Female,0,Yes,Yes,71,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.1,1389.6,No,NULL,"Bank transfer (automatic)","Two year",3,20.1,1389.6,3,No,None,Female,0,Yes,Yes,"2016-02-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
0265-EDXBD,2,1,1,Male,1,Yes,No,32,Yes,Yes,No,No,No,No,No,No,Yes,74.9,2303.35,Yes,2022-01-31,"Electronic check",Month-to-month,1,74.9,2303.35,1,Yes,"Fiber optic",Male,1,Yes,No,"2019-05-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No
0265-PSUAE,2,1,3,Female,0,Yes,Yes,16,Yes,No,Yes,No,Yes,No,Yes,Yes,No,100.7,1522.7,No,NULL,"Bank transfer (automatic)",Month-to-month,3,100.7,1522.7,1,No,"Fiber optic",Female,0,Yes,Yes,"2020-09-21 18:07:34",Yes,No,2,Yes,No,Yes,No,Yes,Yes
